t_s,cmd_rad,act_rad,err_rad,vel_rads,torque_nm,temp_c
15.849906,-0.032366,-0.70545,0.673084,4.753994,0.146761,24.0
15.870166,0.159736,-0.590783,0.750519,6.047105,0.064729,24.0
15.890916,0.350529,-0.45349,0.804019,6.910185,-0.002777,24.0
15.911654,0.527788,-0.295104,0.822893,7.71989,-0.013886,24.0
15.932208,0.683359,-0.126364,0.809723,8.186175,-0.054475,24.0
15.952757,0.812784,0.045445,0.767339,8.215381,-0.071565,24.0
15.97333,0.911104,0.216486,0.694618,8.028061,-0.095918,24.0
15.993879,0.974172,0.379858,0.594314,7.583932,-0.156588,24.0
16.01437,0.999519,0.52904,0.47048,6.856809,-0.361669,24.0
16.034735,0.986451,0.656362,0.330089,5.732891,-0.253147,24.0
16.055562,0.934017,0.758373,0.175644,4.465965,-0.342016,24.0
16.076367,0.844131,0.832389,0.011742,2.902953,-0.14078,24.0
16.09733,0.719173,0.873424,-0.154251,1.280522,-0.112581,24.0
16.118099,0.566193,0.875341,-0.309148,-0.552392,-0.070283,24.0
16.138581,0.392807,0.846195,-0.453388,-1.835431,-0.20914,24.0
16.15895,0.204853,0.787903,-0.58305,-3.498146,-0.212985,24.0
16.179654,0.005457,0.698547,-0.69309,-4.906065,-0.210422,24.0
16.200571,-0.196448,0.578128,-0.774576,-6.127672,-0.161715,24.0
16.221429,-0.389979,0.432781,-0.82276,-7.191165,-0.077119,24.0
16.242269,-0.56759,0.269793,-0.837383,-7.794415,-0.028412,24.0
16.263209,-0.722752,0.096067,-0.818819,-8.326162,0.046357,24.0
16.284046,-0.847487,-0.082644,-0.764843,-8.473198,0.201022,24.0
16.304771,-0.93697,-0.257904,-0.679066,-8.165026,0.232639,24.0
16.325173,-0.987664,-0.421276,-0.566389,-7.542641,0.197177,24.0
16.345489,-0.999123,-0.565856,-0.433267,-6.573816,0.253574,24.0
16.365809,-0.971029,-0.687809,-0.283219,-5.444862,0.291173,24.0
16.38615,-0.904256,-0.78215,-0.122106,-3.927169,0.233066,24.0
16.406785,-0.799599,-0.846195,0.046596,-2.474937,0.275364,24.0
16.427645,-0.660251,-0.875725,0.215474,-0.710506,0.244175,24.0
16.448528,-0.492694,-0.866521,0.373826,1.020691,0.133944,24.0
16.469318,-0.304942,-0.82587,0.520927,2.554498,0.153597,24.0
16.490093,-0.10427,-0.753004,0.648734,4.04802,0.264256,24.0
16.51083,0.100676,-0.647158,0.747834,5.550607,0.151888,24.0
16.531282,0.298931,-0.5137,0.812631,6.795377,0.106172,24.0
16.551687,0.484764,-0.359916,0.84468,7.738018,-0.025849,24.0
16.572189,0.651702,-0.191559,0.843261,8.286885,-0.020294,24.0
16.592546,0.790957,-0.014765,0.805721,8.483268,-0.05832,24.0
16.613362,0.899984,0.160879,0.739106,8.348318,-0.030549,24.0
16.634038,0.970176,0.335755,0.634421,7.902174,-0.119844,24.0
16.654564,0.999206,0.494525,0.504682,7.178073,-0.246738,24.0
16.675017,0.986475,0.6299,0.356574,6.120623,-0.262974,24.0
16.695611,0.93203,0.739965,0.192065,4.641199,-0.199313,24.0
16.716241,0.83777,0.819733,0.018036,3.206088,-0.260838,24.0
16.736646,0.709232,0.864603,-0.155372,1.491005,-0.196323,24.0
16.757178,0.549776,0.868438,-0.318662,-0.524193,-0.077119,24.0
16.777665,0.367194,0.839676,-0.472482,-1.888808,-0.191196,24.0
16.798085,0.16948,0.779082,-0.609603,-3.540444,-0.098909,24.0
16.818681,-0.037399,0.686275,-0.723674,-5.146761,-0.099336,24.0
16.839307,-0.243217,0.561637,-0.804854,-6.427787,-0.100191,24.0
16.859898,-0.438428,0.411305,-0.849732,-7.641337,-0.000214,24.0
16.880616,-0.615927,0.243331,-0.859258,-8.246601,-0.004059,24.0
16.901255,-0.766082,0.064236,-0.830319,-8.504417,0.02414,24.0
16.921963,-0.883295,-0.117543,-0.765752,-8.724971,0.183078,24.0
16.942409,-0.960991,-0.295104,-0.665887,-8.285878,0.252293,24.0
16.962861,-0.997394,-0.457709,-0.539686,-7.497322,0.263828,24.0
16.983286,-0.990793,-0.601521,-0.389271,-6.484184,0.304845,24.0
17.003842,-0.940941,-0.718106,-0.222835,-5.051087,0.277928,24.0
17.024707,-0.848108,-0.80516,-0.042947,-3.524331,0.270665,24.0
17.045588,-0.716641,-0.857317,0.140676,-1.768963,0.20914,24.0
17.066585,-0.55145,-0.868055,0.316604,0.334859,0.177096,24.0
17.087496,-0.361465,-0.84121,0.479745,1.8878,0.295018,24.0
17.108369,-0.155075,-0.781,0.625925,3.524331,0.277073,24.0
17.129126,0.057466,-0.684358,0.741823,5.208194,0.154025,24.0
17.149726,0.266096,-0.556652,0.822748,6.644312,0.130526,24.0
17.170233,0.462202,-0.403251,0.865454,7.689677,0.013031,24.0
17.190912,0.639343,-0.232977,0.872319,8.459098,-0.069001,24.0
17.211592,0.787703,-0.050047,0.83775,8.813596,-0.160861,24.0
17.232218,0.900191,0.134034,0.766158,8.74612,-0.124117,24.0
17.252975,0.972317,0.313129,0.659189,8.284871,-0.224949,24.0
17.273796,0.999796,0.479185,0.520612,7.543648,-0.357824,24.0
17.294685,0.980767,0.62223,0.358537,6.267659,-0.360815,24.0
17.315419,0.91643,0.737281,0.17915,4.792264,-0.235203,24.0
17.336036,0.810347,0.817816,-0.007469,3.150698,-0.285618,24.0
17.356581,0.667554,0.860001,-0.192447,1.286564,-0.199741,24.0
17.3771,0.494367,0.858851,-0.364484,-0.766903,-0.161715,24.0
17.397703,0.297593,0.823952,-0.526359,-2.184894,-0.165988,24.0
17.418341,0.0865,0.753771,-0.667271,-3.973495,-0.289036,24.0
17.439161,-0.130735,0.647925,-0.77866,-5.595926,-0.196323,24.0
17.45998,-0.342037,0.510248,-0.852285,-7.007874,-0.068147,24.0
17.480936,-0.538581,0.34611,-0.88469,-8.070359,-0.064302,24.0
17.501885,-0.709375,0.166631,-0.876006,-8.588006,-0.007477,24.0
17.522783,-0.845868,-0.022435,-0.823433,-8.934447,0.120699,24.0
17.543784,-0.942195,-0.21035,-0.731844,-8.843809,0.222385,24.0
17.564579,-0.992488,-0.389062,-0.603426,-8.11165,0.297581,24.0
17.585267,-0.995443,-0.547448,-0.447995,-7.069306,0.265965,24.0
17.605918,-0.951254,-0.678989,-0.272265,-5.640238,0.276646,24.0
17.626703,-0.861177,-0.778315,-0.082862,-4.084276,0.303136,24.0
17.647728,-0.727786,-0.841593,0.113807,-2.297688,0.373632,24.0
17.668704,-0.558726,-0.862302,0.303577,-0.042802,0.23093,24.0
17.689637,-0.362367,-0.840826,0.478459,1.636027,0.300999,24.0
17.710357,-0.150181,-0.782534,0.632353,3.4206,0.283482,24.0
17.731333,0.07221,-0.688576,0.760786,5.156832,0.242039,24.0
17.752272,0.290906,-0.557419,0.848324,6.730922,0.135225,24.0
17.77287,0.492264,-0.398266,0.89053,7.887068,0.043793,24.0
17.793228,0.668291,-0.223006,0.891296,8.751156,-0.052766,24.0
17.81362,0.813262,-0.037775,0.851037,9.011994,-0.074983,24.0
17.833907,0.919456,0.149374,0.770082,8.959625,-0.071992,24.0
17.854328,0.98285,0.329236,0.653614,8.477226,-0.214694,24.0
17.874729,0.999449,0.495292,0.504157,7.610117,-0.285618,24.0
17.895305,0.967915,0.635653,0.332262,6.291829,-0.383032,24.0
17.916147,0.887953,0.746868,0.141085,4.775143,-0.394568,24.0
17.936914,0.764009,0.823185,-0.059176,2.856626,-0.223667,24.0
17.957781,0.60104,0.8577,-0.256661,0.789059,-0.325353,24.0
17.978392,0.410131,0.846195,-0.436064,-1.272465,-0.19675,24.0
17.998975,0.199104,0.798641,-0.599537,-2.956329,-0.244175,24.0
18.019543,-0.02181,0.713504,-0.735313,-4.68954,-0.289891,24.0
18.040238,-0.243216,0.592701,-0.835917,-6.379446,-0.100191,24.0
18.061169,-0.455006,0.439684,-0.89469,-7.696727,-0.120272,24.0
18.082131,-0.64396,0.263273,-0.907233,-8.570886,-0.072419,24.0
18.102843,-0.798325,0.07344,-0.871766,-8.966674,-0.019867,24.0
18.123764,-0.913529,-0.11831,-0.795219,-9.136873,0.215976,24.0
18.144601,-0.981585,-0.308143,-0.673442,-8.75317,0.377478,24.0
18.165538,-0.999357,-0.479952,-0.519405,-7.776287,0.34757,24.0
18.186231,-0.965994,-0.627983,-0.338011,-6.417716,0.376623,24.0
18.206716,-0.884589,-0.742266,-0.142323,-4.795285,0.346715,24.0
18.227052,-0.760019,-0.818966,0.058948,-2.985534,0.333898,24.0
18.247427,-0.597504,-0.854249,0.256744,-0.882719,0.361669,24.0
18.268171,-0.401493,-0.843894,0.442401,1.207004,0.299718,24.0
18.289041,-0.183218,-0.795573,0.612355,2.980499,0.265965,24.0
18.309648,0.04199,-0.708902,0.750892,4.782193,0.290745,24.0
18.329956,0.262122,-0.586181,0.848303,6.471092,0.110018,24.0
18.350487,0.471641,-0.433931,0.905573,7.890089,0.110872,24.0
18.371023,0.657409,-0.257137,0.914547,8.78439,-0.005341,24.0
18.391578,0.809953,-0.066921,0.876874,9.289952,-0.031403,24.0
18.411992,0.920545,0.125213,0.795331,9.130831,-0.151888,24.0
18.432489,0.984768,0.311211,0.673557,8.738064,-0.295445,24.0
18.452955,0.998664,0.48302,0.515644,7.929366,-0.433875,24.0
18.473638,0.960825,0.628366,0.332458,6.421744,-0.392859,24.0
18.494324,0.872628,0.743033,0.129594,4.75198,-0.336461,24.0
18.515201,0.737092,0.818966,-0.081874,2.838499,-0.34757,24.0
18.536135,0.561394,0.851564,-0.29017,0.648066,-0.382605,24.0
18.556851,0.357456,0.836224,-0.478768,-1.4336,-0.295872,24.0
18.577441,0.135744,0.781383,-0.64564,-3.391394,-0.219821,24.0
18.597844,-0.091256,0.688193,-0.779448,-5.196109,-0.200168,24.0
18.618181,-0.313084,0.558953,-0.872037,-6.908171,-0.158297,24.0
18.638819,-0.521933,0.399416,-0.921349,-8.069352,-0.154452,24.0
18.659518,-0.703796,0.216103,-0.919899,-8.913298,-0.032258,24.0
18.680147,-0.847794,0.021668,-0.869461,-9.264775,0.05362,24.0
18.700667,-0.946406,-0.173151,-0.773255,-9.309087,0.312108,24.0
18.721038,-0.994987,-0.359916,-0.635071,-8.671595,0.32578,24.0
18.74144,-0.991676,-0.525972,-0.465705,-7.613138,0.415503,24.0
18.761826,-0.936433,-0.663265,-0.273168,-6.034012,0.474891,24.0
18.782383,-0.830933,-0.76681,-0.064122,-4.335042,0.327916,24.0
18.802735,-0.682585,-0.830472,0.147887,-2.304738,0.323644,24.0
18.823088,-0.498232,-0.847346,0.349114,0.13344,0.337743,24.0
18.843494,-0.286879,-0.821267,0.534389,1.93312,0.27921,24.0
18.864005,-0.058916,-0.756839,0.697923,3.909041,0.360388,24.0
18.884912,0.176884,-0.650993,0.827877,5.818494,0.227939,24.0
18.905974,0.404658,-0.50603,0.910687,7.393591,0.115999,24.0
18.926778,0.607353,-0.331537,0.938889,8.562829,0.033967,24.0
18.947694,0.777316,-0.140937,0.918252,9.260746,-0.084382,24.0
18.968238,0.901863,0.059634,0.842228,9.419867,-0.089509,24.0
18.988761,0.977393,0.253686,0.723707,9.033143,-0.156161,24.0
19.009495,0.999728,0.435082,0.564646,8.400687,-0.36466,24.0
19.029806,0.967636,0.594235,0.373401,7.032044,-0.452674,24.0
19.050226,0.88309,0.716188,0.166902,5.202152,-0.404822,24.0
19.070558,0.751206,0.800558,-0.049353,3.286656,-0.463783,24.0
19.091246,0.575357,0.841977,-0.266619,1.100252,-0.416358,24.0
19.112058,0.365822,0.833156,-0.467334,-1.147585,-0.254856,24.0
19.132987,0.133983,0.783301,-0.649318,-3.13257,-0.273655,24.0
19.153893,-0.105541,0.691644,-0.797186,-5.121584,-0.253147,24.0
19.174789,-0.339159,0.558953,-0.898112,-6.940398,-0.160861,24.0
19.195624,-0.552908,0.392897,-0.945805,-8.289906,-0.188632,24.0
19.216297,-0.733924,0.204214,-0.938139,-9.256718,-0.033112,24.0
19.236899,-0.873205,0.004794,-0.877998,-9.526619,0.079683,24.0
19.257603,-0.963781,-0.195777,-0.768003,-9.555825,0.220249,24.0
19.278195,-0.999491,-0.385227,-0.614264,-8.654475,0.359106,24.0
19.298961,-0.978358,-0.55205,-0.426308,-7.410712,0.373632,24.0
19.319653,-0.901244,-0.687809,-0.213435,-5.772168,0.418921,24.0
19.340207,-0.77344,-0.783684,0.010245,-3.74992,0.399695,24.0
19.360755,-0.601744,-0.835457,0.233713,-1.68336,0.431739,24.0
19.381403,-0.394666,-0.835457,0.440791,0.733669,0.307408,24.0
19.402033,-0.164913,-0.793655,0.628742,2.812314,0.379614,24.0
19.422601,0.073826,-0.709285,0.783111,4.799313,0.378759,24.0
19.442932,0.305963,-0.583113,0.889076,6.742,0.147616,24.0
19.463646,0.525007,-0.424344,0.949351,8.223438,0.141207,24.0
19.484283,0.713057,-0.237579,0.950636,9.187228,0.010468,24.0
19.505115,0.861145,-0.037775,0.89892,9.683726,-0.083528,24.0
19.525981,0.958543,0.165864,0.792679,9.521584,-0.13608,24.0
19.54686,0.999023,0.36145,0.637573,9.011994,-0.383032,24.0
19.567898,0.979535,0.535176,0.44436,7.78938,-0.518898,24.0
19.588728,0.901597,0.676304,0.225293,5.87187,-0.40354,24.0
19.609606,0.769424,0.776398,-0.006974,3.863722,-0.338598,24.0
19.630104,0.594495,0.830855,-0.23636,1.718608,-0.317662,24.0
19.65045,0.38654,0.831239,-0.444699,-0.871641,-0.234775,24.0
19.670932,0.154635,0.789437,-0.634802,-2.797208,-0.373205,24.0
19.691378,-0.086076,0.7043,-0.790375,-4.890959,-0.39585,24.0
19.711662,-0.320212,0.578128,-0.89834,-6.715816,-0.297581,24.0
19.732528,-0.542048,0.417441,-0.959489,-8.44097,-0.102327,24.0
19.753388,-0.73113,0.226841,-0.957971,-9.330236,-0.001923,24.0
19.774235,-0.875845,0.022051,-0.897897,-9.682719,0.055329,24.0
19.794886,-0.966783,-0.182355,-0.784428,-9.703868,0.239048,24.0
19.815913,-0.999963,-0.376406,-0.623557,-8.930419,0.334752,24.0
19.836657,-0.971773,-0.549749,-0.422024,-7.549691,0.376623,24.0
19.857243,-0.885464,-0.686659,-0.198806,-5.808423,0.455238,24.0
19.877826,-0.74606,-0.781767,0.035707,-3.730785,0.427893,24.0
19.898224,-0.563593,-0.831239,0.267645,-1.480934,0.377478,24.0
19.918574,-0.348195,-0.826637,0.478442,1.012634,0.354406,24.0
19.939374,-0.106729,-0.778699,0.671969,3.104372,0.358679,24.0
19.960276,0.142772,-0.684741,0.827513,5.223301,0.306554,24.0
19.98112,0.382986,-0.547448,0.930434,7.166995,0.161288,24.0
